model,iteration,validation_rmse,validation_mae,validation_r2,params,feature_set
Random Forest,16,22.086736717599784,12.752772987890287,0.7898546799831953,"{""max_depth"": 8, ""max_features"": 0.5, ""min_samples_leaf"": 3, ""n_estimators"": 300}",all_external_plus_acs_socio_occupancy
Random Forest,1,22.13342383207997,12.719390575964407,0.7889653274178515,"{""max_depth"": 8, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",all_external_plus_acs_socio_occupancy
Random Forest,6,22.135068074225607,12.772059074995493,0.7889339716733348,"{""max_depth"": 8, ""max_features"": 0.5, ""min_samples_leaf"": 3, ""n_estimators"": 200}",all_external_plus_acs_socio_occupancy
Random Forest,7,22.235685511496552,12.869807435191536,0.7870107618415421,"{""max_depth"": 8, ""max_features"": 0.8, ""min_samples_leaf"": 1, ""n_estimators"": 200}",all_external_plus_acs_socio_occupancy
Random Forest,5,23.727442010068227,14.129363917348412,0.7574739154260336,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",all_external_plus_acs_socio_occupancy
Random Forest,9,25.16017305008283,15.167313623976188,0.7273008013183104,"{""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 500}",all_external_plus_acs_socio_occupancy
Random Forest,4,26.479717737299104,16.371707365000116,0.6979468863604972,"{""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",all_external_plus_acs_socio_occupancy
Random Forest,10,26.694758869780042,16.332830789471565,0.6930210341628401,"{""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300}",all_external_plus_acs_socio_occupancy
Random Forest,3,26.896692023181096,16.48536264507444,0.6883591684816495,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 200}",all_external_plus_acs_socio_occupancy
Random Forest,2,27.162845246752756,17.17210214252761,0.6821610386563259,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",all_external_plus_acs_socio_occupancy
Random Forest,15,27.754935763988478,17.546439106840417,0.6681536331737445,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 200}",all_external_plus_acs_socio_occupancy
XGBoost,3,21.66183585480151,13.15355354970626,0.7978623858857505,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 400, ""reg_lambda"": 5, ""subsample"": 1.0}",all_external_plus_acs_socio_occupancy
XGBoost,7,21.76008148649703,13.17459667011057,0.7960246679253746,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": 6, ""min_child_weight"": 1, ""n_estimators"": 400, ""reg_lambda"": 5, ""subsample"": 0.7}",all_external_plus_acs_socio_occupancy
XGBoost,24,21.846720314836386,13.10838352640792,0.7943971588442212,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.08, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 600, ""reg_lambda"": 1, ""subsample"": 1.0}",all_external_plus_acs_socio_occupancy
XGBoost,11,21.853705255003547,12.902617524392793,0.7942656651366815,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 6, ""min_child_weight"": 3, ""n_estimators"": 400, ""reg_lambda"": 5, ""subsample"": 0.85}",all_external_plus_acs_socio_occupancy
XGBoost,2,21.866234592219534,13.308324016435025,0.7940296910749705,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_lambda"": 1, ""subsample"": 0.85}",all_external_plus_acs_socio_occupancy
XGBoost,22,21.868267084162067,13.313389319229746,0.7939913989357603,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.08, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_lambda"": 1, ""subsample"": 1.0}",all_external_plus_acs_socio_occupancy
